Name,Gene Product,Gene symbol,Chromosome,Region,Mid Log Control 1 TPM,Mid Log Control 2 TPM,Mid Log Control 3 TPM,Mid Log Control AVG TPM,Mid Log Exiguo 1 TPM,Mid Log Exiguo 2 TPM,Mid Log Exiguo 3 TPM,Mid Log Exiguo AVG TPM,Stationary Control 1 TPM,Stationary Control 2 TPM,Stationary Control 3 TPM,Stationary Control AVG TPM,Stationary Exiguo 1 TPM,Stationary Exiguo 2 TPM,Stationary Exiguo 3 TPM,Stationary Exiguo AVG TPM
MAE_RS00470,"product=""DUF4351 domain-containing protein""",,NC_010296,complement(87226..88146),16.07123935,12.77202381,11.18289178,13.34205165,16.13940136,9.657026892,9.372801334,11.72307653,41.11376758,50.4228963,59.5424321,50.35969866,46.55303817,47.29825274,45.45853103,46.43660731
hoxE,"product=""bidirectional hydrogenase complex protein HoxE""",hoxE,NC_010296,88744..89253,133.3529776,118.8314081,94.2432723,115.475886,137.6727213,129.257133,114.6043202,127.1780582,89.46022197,94.5600424,108.6149536,97.54507264,96.94242321,106.9457451,131.0237537,111.6373073
nuoF,"product=""NADH-quinone oxidoreductase subunit NuoF""",nuoF,NC_010296,89282..90889,112.1443588,107.1340355,69.87410671,96.38416701,118.5188939,119.0557283,99.20313116,112.2592511,64.56263226,70.0485596,84.29248763,72.96789316,80.9912127,94.28812489,97.23378158,90.83770639
MAE_RS00485,"product=""transposase""",,NC_010296,complement(90901..92146),144.6479827,124.9905558,121.1512579,130.2632655,135.3000964,132.1605527,142.3136893,136.5914461,71.7429002,76.24398817,85.35062744,77.77917194,66.67013407,76.41821199,85.61705023,76.2351321
tnpA_1,"product=""IS200",tnpA,NC_010296,92196..92627,30.90387284,29.48789227,33.23333285,31.20836599,25.17681004,26.8454565,25.39416241,25.80547632,17.20159957,22.99854426,19.27244291,19.82419558,22.3309105,24.1054721,22.72302317,23.05313526
MAE_RS00495,"product=""hypothetical protein""",,NC_010296,92776..93261,101.9180863,98.37662782,85.41127091,95.23532834,126.0705451,116.8909935,103.9819255,115.6478214,92.52886564,86.82596486,79.03129182,86.12870744,67.544112,88.57236174,85.90337006,80.67328127
MAE_RS00500,"product=""YvcK family protein""",,NC_010296,93335..94708,67.17059736,71.40875444,60.57338056,66.38424412,82.58873234,82.24720874,66.36040551,77.06544887,57.22525456,48.50446134,51.1418258,52.2905139,44.75933589,51.88997558,42.69398661,46.44776602
MAE_RS00505,"product=""ssl1498 family light-harvesting-like protein""",,NC_010296,94882..95190,116.4667694,141.7465499,153.8637378,137.359019,134.1459549,94.95754727,82.64520658,103.9162362,152.7808546,189.3070968,197.9485709,180.0121741,196.4252904,183.5195031,233.4764715,204.473755
MAE_RS00510,"product=""DUF3134 family protein""",,NC_010296,95443..95655,24.52628243,23.41358087,27.84029354,25.26005228,23.26195407,14.73756714,10.13186623,16.04379581,30.27025475,29.34962192,26.57968465,28.73318711,35.22622501,33.64210916,41.64409473,36.8374763
MAE_RS00515,"product=""DUF1611 domain-containing protein""",,NC_010296,95836..96957,36.30001525,29.56774343,24.84966251,30.2391404,32.85102487,22.53761938,21.79886371,25.72916932,39.7871537,43.28032244,50.35982088,44.47576567,46.93073703,46.45220324,55.33987989,49.57427339
MAE_RS00520,"product=""alanine",,NC_010296,96962..98047,19.77610311,19.26713299,16.95594499,18.6663937,17.91587367,14.17156404,13.91032463,15.33258745,15.69778732,17.26925268,18.70598216,17.22434072,18.87640501,17.2790387,19.71153817,18.62232729
MAE_RS33065,"product=""hypothetical protein""",,NC_010296,98097..98258,6.568939155,7.361516367,4.495330048,6.141928523,2.983918228,10.22684057,3.330381955,5.513713584,4.384721458,3.445474796,2.740969659,3.523721971,4.135353796,7.000929192,2.920227877,4.685503622
MAE_RS00525,"product=""ABC transporter ATP-binding protein""",,NC_010296,complement(98396..99133),13.23983524,16.67358973,12.26426281,14.05922926,15.22889973,11.3427346,9.991145866,12.1875934,7.551921761,6.655648874,3.910895732,6.039488789,5.991219889,7.683946674,4.487179421,6.054115328
MAE_RS00530,"product=""ferredoxin family protein""",,NC_010296,complement(99472..99696),67.93477439,112.5107392,109.5833028,96.67627213,100.9757928,96.11077117,91.91854197,96.33503532,52.21191398,33.24194083,18.74823246,34.73402909,33.94298395,34.82644049,27.85897395,32.20946613
MAE_RS00535,"product=""glycosyltransferase""",,NC_010296,complement(99792..101477),2.352577044,2.379215416,2.406498495,2.379430319,2.006977028,2.482484619,2.773342981,2.420934876,0.745390645,0.728331683,0.526734383,0.666818903,0.476816594,0.275190196,0.280591291,0.34419936
tyrS,"product=""tyrosine--tRNA ligase""",tyrS,NC_010296,101675..102892,73.31147903,85.45029299,86.43940762,81.73372655,83.24470395,82.11434421,71.75906736,79.03937184,47.91126486,50.68412234,37.09423101,45.22987274,34.76141732,36.95004523,35.15062472,35.62069576
MAE_RS00545,"product=""ferredoxin-thioredoxin reductase variable chain""",,NC_010296,complement(102909..103145),58.37209224,81.65438005,81.20858441,73.7450189,64.75857976,63.65032952,49.32337833,59.24409587,26.05216196,25.90648138,27.63521941,26.53128758,31.65901235,24.36226683,23.95326158,26.65818025
MAE_RS00550,"product=""hypothetical protein""",,NC_010296,103378..104208,181.261328,164.7752344,140.0901565,162.0422396,227.5910915,190.9211033,179.4077962,199.3066637,207.5808233,210.6391638,160.0350263,192.7516712,191.2235368,222.1525569,256.6058002,223.327298
MAE_RS00555,"product=""alpha",,NC_010296,complement(104415..105305),38.21928236,46.29846244,31.52569124,38.68114535,53.7105281,49.71516756,38.34985282,47.25851616,48.99849573,46.85845723,38.24898569,44.70197955,46.91746852,44.78280326,51.63493838,47.77840338
MAE_RS00565,"product=""AAA family ATPase""",,NC_010296,105793..107148,8.204568011,5.156911003,5.830857938,6.397445651,4.81255838,5.62666764,5.570284864,5.336503628,1.571515213,1.811161087,1.55543964,1.646038647,0.988093385,2.090985489,1.046630345,1.375236406
MAE_RS00570,"product=""DUF4435 domain-containing protein""",,NC_010296,107126..107968,1.950917549,1.02884991,1.234101792,1.404623084,0.430066506,0.724058014,0.426668151,0.52693089,0.129633156,0.264847885,0.790101574,0.394860871,0,0,0.561182581,0.18706086
ppk1,"product=""polyphosphate kinase 1""",ppk1,NC_010296,108332..110500,63.91520806,52.55806122,40.09823744,52.19050224,71.92976325,71.86036151,61.77098482,68.52036986,67.33689379,72.05474262,52.56178953,63.98447531,63.56433444,64.22051908,61.8337048,63.20618611
MAE_RS00580,"product=""diflavin flavoprotein""",,NC_010296,complement(110760..112484),122.8770699,103.4185391,81.47883436,102.5914811,155.8072363,138.8584967,113.4299134,136.0318821,75.451231,74.81054562,63.96708148,71.40961937,39.8461116,42.40736761,47.99331033,43.41559651
MAE_RS00585,"product=""hypothetical protein""",,NC_010296,complement(112823..113149),20.70941618,18.56649332,16.54375724,18.60655558,32.89153899,28.93242825,31.34836593,31.05744439,19.04893811,15.7037787,17.31337257,17.35536313,17.61888351,14.97696695,16.63726158,16.41103735
MAE_RS00590,"product=""PIN domain-containing protein""",,NC_010296,complement(113393..113770),7.422048136,6.453277335,8.531952948,7.469092806,2.877349719,6.228376588,7.136532762,5.414086356,2.891025137,2.067284878,1.762051923,2.240120646,3.544588968,2.1821078,1.564407791,2.430368186
MAE_RS00595,"product=""type II toxin-antitoxin system Phd",,NC_010296,complement(113757..113993),11.02130413,9.606397653,10.53516771,10.38762316,9.178381383,6.438617148,3.03528482,6.217427784,6.224852859,1.884107737,1.873574197,3.327511597,3.392037037,5.873046468,2.495131414,3.92007164
MAE_RS00600,"product=""PIN domain-containing protein""",,NC_010296,complement(114133..114567),18.01413158,18.19379155,14.11046456,16.7727959,19.16910227,13.12970421,13.64308194,15.31396281,12.68661583,16.68085039,13.01488007,14.12744876,13.86056514,11.3770586,10.33156483,11.85639619
MAE_RS00605,"product=""hypothetical protein""",,NC_010296,complement(114570..114797),30.97459109,37.80261934,25.09610948,31.29110663,26.50190531,23.52031685,22.08569086,24.03597101,24.6840291,20.56404431,18.01466243,21.08757861,19.3926328,27.35889434,15.56174066,20.77108927
MAE_RS00610,"product=""type II toxin-antitoxin system RelE",,NC_010296,complement(114879..115178),12.25405741,11.20288945,9.016347696,10.82443152,6.445263371,10.60900145,5.395218768,7.483161198,4.553364591,3.72111278,1.480123616,3.251533662,4.912800309,6.87363957,4.730769161,5.505736347
MAE_RS00615,"product=""type II toxin-antitoxin system ParD family",,NC_010296,complement(115185..115469),30.21083405,37.08936237,39.0586722,35.45295621,25.4418291,30.28957878,30.91996721,28.88379169,18.02173775,18.40971586,13.2432113,16.55822164,18.33485283,26.77101727,25.72874456,23.61153822
MAE_RS28120,"product=""IS630 family transposase""",,NC_010296,116167..117326,4.00314035,4.486140382,3.408035933,3.965772222,4.063016242,3.420237833,3.875875552,3.786376542,5.087207336,6.062847546,4.210696493,5.120250458,6.121749602,4.799696596,5.30172406,5.407723419
MAE_RS00630,"product=""ISL3-like element ISMae37 family transposase""",,NC_010296,117443..118597,9.883655323,7.462335245,7.115798881,8.153929817,9.939935394,8.26675438,13.07931823,10.42866933,23.98499582,36.92117096,21.33684693,27.4143379,32.94534328,23.74530033,28.67132825,28.45399062
MAE_RS28125,"product=""ISL3 family transposase""",,NC_010296,118839..119993,3.517911217,4.223963346,3.152569124,3.631481229,5.126914045,3.661530479,2.802711048,3.863718524,10.40769049,8.505400639,13.26344539,10.72551217,9.628392578,10.26582533,10.03496489,9.976394266
MAE_RS00645,"product=""IS630-like element ISMae29 family transposase""",,NC_010296,120122..120657,5.234205588,3.337403875,4.270084299,4.280564588,4.509279411,3.823014734,4.697329773,4.343207973,1.83493797,1.666169901,2.071068492,1.857392121,0.749918636,1.442694872,2.206515467,1.466376325
MAE_RS28130,"product=""IS630-like element ISMae26 family transposase""",,NC_010296,120726..121675,0,0,0,0,0,0.78018612,0,0.26006204,0.690194212,1.292597071,2.453889152,1.478893478,0,0.271327878,0,0.090442626
MAE_RS00660,"product=""IS630-like element ISMae29 family transposase""",,NC_010296,121688..122296,0,0.356042887,0,0.118680962,0,0,0,0,0.717771758,0,0,0.239257253,0,0.507904402,0,0.169301467
MAE_RS00665,"product=""DUF2589 domain-containing protein""",,NC_010296,122392..123021,1.074917316,2.75339833,2.146749451,1.991688366,1.534586517,1.591696239,3.140074415,2.088785724,1.387692066,1.771958467,1.585846731,1.581832421,0.638026014,1.30926468,1.314102545,1.08713108
MAE_RS00670,"product=""hypothetical protein""",,NC_010296,123219..123779,2.931592681,1.642652413,2.410788154,2.328344416,2.369582122,2.09833008,2.564572201,2.344161468,1.850565288,1.392929918,1.58301991,1.608838372,0.955333069,0.735148617,0.42163718,0.704039622
MAE_RS00675,"product=""DUF2589 domain-containing protein""",,NC_010296,123822..124133,2.480578422,1.389936657,2.334113679,2.068209586,3.486019852,2.51530593,5.764122615,3.921816132,2.977199925,2.862394446,1.77899473,2.5395297,3.006084105,0.660926882,1.137204125,1.601405037
MAE_RS00680,"product=""IS1634 family transposase""",,NC_010296,complement(124309..125967),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAE_RS00685,"product=""DUF2589 domain-containing protein""",,NC_010296,126110..126502,0,0.551730581,0.794158634,0.448629739,0.615006047,0.887504043,0.457609734,0.653373275,0.278068067,0.284054411,0.282466339,0.281529605,1.022789794,0.393528983,0.601879028,0.672732602
MAE_RS00690,"product=""hypothetical protein""",,NC_010296,127003..127470,3.514152765,1.505764711,3.779041194,2.932986223,2.324013235,2.887943845,2.305649046,2.505868709,0.934023506,1.192664352,1.423195784,1.183294548,1.145174897,0.550772401,2.021696223,1.239214507
MAE_RS00695,"product=""ISL3-like element ISMae36 family transposase""",,NC_010296,complement(127447..128661),0,0,0,0,0,0,0,0,0,0.826913951,0,0.275637984,0,0,0,0
MAE_RS31340,"product=""hypothetical protein""",,NC_010296,128775..128963,0.511865389,0,0,0.170621796,0,0,0,0,0,0,0,0,0,0,0,0
MAE_RS00700,"product=""hypothetical protein""",,NC_010296,129011..129658,0.89576443,1.338457521,1.605475017,1.27989899,0.932474446,0.740100304,1.110127318,0.927567356,0.674572532,0.861368699,0.513931811,0.683291014,0.41353538,0.716004122,0.730056969,0.61986549
MAE_RS00715,"product=""type II toxin-antitoxin system PemK",,NC_010296,complement(130417..130764),16.67975146,18.84802035,17.93703123,17.82160101,26.04497591,15.03401245,20.67133628,20.58344155,16.48632007,13.47299455,18.18255304,16.04728922,16.55567502,17.77665406,18.69197585,17.67476831
MAE_RS00720,"product=""hypothetical protein""",,NC_010296,complement(130751..130957),24.76983381,15.71232742,18.59558889,19.69258338,10.50858158,15.164743,13.90072468,13.19134975,13.72608456,12.40370927,9.652980102,11.92759131,16.1818192,16.18791928,18.28316584,16.88430144
MAE_RS00725,"product=""DUF2283 domain-containing protein""",,NC_010296,complement(131336..131569),5.788016318,4.864778299,6.668896225,5.773896947,7.746710783,5.775887691,3.84274841,5.788448961,4.670117529,7.155986115,3.795188758,5.207097467,9.161399178,7.049886739,7.07593678,7.762407565
MAE_RS00730,"product=""hypothetical protein""",,NC_010296,complement(131554..131880),14.49659133,14.25641452,15.27116053,14.67472212,12.19573918,13.59957457,12.64934064,12.81488479,18.04636242,18.77625715,22.06606308,19.62956088,14.34095169,19.3912309,19.53069837,17.75429365
MAE_RS00735,"product=""IS1634 family transposase""",,NC_010296,complement(132496..133305),2.388705147,3.74768106,3.467826037,3.201404081,4.32668143,3.121877648,4.662534738,4.037031272,2.698290128,1.102551935,2.603921176,2.134921079,1.323313215,2.609437244,2.190170908,2.040973789
MAE_RS00745,"product=""ISKra4-like element ISMae43 family transposase""",,NC_010296,133463..134526,0.818311115,6.674047349,0.977770499,2.823376321,0,1.3931895,13.01478212,4.802657205,0,8.183650286,0,2.727883429,8.562980717,5.911071623,0,4.824684113
MAE_RS00750,"product=""IS1634-like element ISMae10 family transposase""",,NC_010296,complement(134569..135438),2.112768518,3.17768277,1.195802082,2.162084457,1.52797192,1.65374137,1.240280177,1.473997822,2.260981038,3.336170078,2.169146678,2.588765932,3.850156982,2.607242596,2.039124638,2.832174739
MAE_RS00755,"product=""hypothetical protein""",,NC_010296,136024..136368,109.361153,65.04903554,74.78442236,83.06487031,78.81436188,68.11497063,60.46815237,69.13249496,145.7076669,143.6673108,77.86737282,122.4141168,173.5985564,174.5306743,203.9715689,184.0335999
MAE_RS00760,"product=""DUF2442 domain-containing protein""",,NC_010296,complement(136511..136756),46.7982295,50.0207692,60.05259722,52.29053197,46.66920886,45.3709384,48.24992394,46.76335707,40.86922365,44.47183566,40.16189079,41.8343167,26.14350497,33.7395113,31.73076876,30.53792835
MAE_RS28135,"product=""DUF4160 domain-containing protein""",,NC_010296,complement(136764..137003),96.33946447,80.85956501,97.09912903,91.4327195,92.14712476,77.56924009,86.1736331,85.29666598,54.64037509,61.86349996,52.72940381,56.41109295,41.87045718,51.1226943,54.20672997,49.06662715
MAE_RS00765,"product=""ISL3-like element ISMae36 family transposase""",,NC_010296,complement(137176..138390),7.882726986,10.57381442,8.305657422,8.920732942,16.11315843,10.44214248,10.36118831,12.3054964,5.216694248,6.98282892,6.121498904,6.107007357,5.734357263,6.746349948,3.601614382,5.360773865
MAE_RS34590,"product=""hypothetical protein""",,NC_010296,139035..139382,6.949896441,5.451906714,4.185307286,5.529036814,5.208995182,4.635487173,5.684617476,5.17636661,6.594528028,6.094926105,1.275968634,4.655140922,3.850156982,4.296024731,4.418103383,4.188095032
murJ,"product=""murein biosynthesis integral membrane protein",murJ,NC_010296,139605..141332,19.42689108,18.7906888,18.36262051,18.86006679,26.78532846,27.95560695,21.75155715,25.49749752,11.76285853,11.49927213,7.901701594,10.38794408,8.063939901,9.45722111,9.034454995,8.851872002
MAE_RS00780,"product=""hypothetical protein""",,NC_010296,complement(141578..142228),8.024728352,8.743149938,7.670767271,8.146215187,11.50939888,13.66224542,12.15512677,12.44225702,4.532381344,3.944036587,2.557817308,3.678078413,4.322111709,2.771628859,1.453385303,2.849041957
hisS,"product=""histidine--tRNA ligase""",hisS,NC_010296,complement(142270..143550),23.63811147,27.50577225,22.41498797,24.5196239,33.30178528,34.74957648,28.63972492,32.23036223,14.67313742,13.50755224,11.52555274,13.23541414,11.81917043,13.03898841,11.63303892,12.16373259
MAE_RS00790,"product=""heavy metal translocating P-type ATPase""",,NC_010296,complement(143571..145481),15.64283127,18.92015816,11.97679322,15.51326089,22.76584393,21.58257968,17.97465175,20.77435845,12.40916944,12.96839933,11.15320778,12.17692551,10.51691232,11.84273066,10.0259629,10.79520196
MAE_RS00795,"product=""hypothetical protein""",,NC_010296,145488..145796,17.21954924,26.84062146,31.64812111,25.23609727,37.15412744,20.74109873,29.10042485,28.99855034,15.91467236,18.78620044,16.16639871,16.95575717,12.14107755,17.01726301,16.84092582,15.33308879
MAE_RS00800,"product=""Rpn family recombination-promoting",,NC_010296,145962..146882,29.93662233,37.08006912,28.57850122,31.86506422,27.68629013,34.03628596,32.60953797,31.44403802,29.30764962,26.18111923,19.40552949,24.96476611,21.96721489,24.57270172,22.85767944,23.13253202
MAE_RS00805,"product=""Rpn family recombination-promoting",,NC_010296,147019..147927,32.56680186,38.22555169,30.21472191,33.66902515,36.56038422,37.55526081,33.83140482,35.98234995,30.89675775,29.22854263,24.42448211,28.18326083,26.23697735,24.44338824,24.20030429,24.96022329
MAE_RS00810,"product=""Rpn family recombination-promoting",,NC_010296,148020..148844,29.66771793,31.47322022,24.96834747,28.70309521,30.3220345,29.85845989,30.73639783,30.30563074,26.42607232,26.52138563,20.990844,24.64610065,20.95045421,23.80778797,19.63985985,21.46603401
MAE_RS31350,"product=""tetratricopeptide repeat protein""",,NC_010296,148962..150746,36.80011047,31.15794139,29.37452643,32.44419277,33.37725674,32.1433082,33.3485978,32.95638758,21.67248491,23.26477234,17.28883887,20.74203204,16.58867637,17.7617157,17.02811869,17.12617025
MAE_RS00820,"product=""UPF0175 family protein""",,NC_010296,151057..151335,20.80485128,21.76072873,22.00018669,21.52192223,17.3259768,24.84653456,21.9160619,21.36285776,17.23424017,10.00299134,11.93648077,13.0579041,11.04539659,14.04291955,13.14102545,12.74311386
fabI,"product=""enoyl-ACP reductase FabI""",fabI,NC_010296,complement(151547..152323),72.3390302,97.88052001,91.58274167,87.26743063,113.2275998,119.9663887,115.7275583,116.3071823,61.74292063,65.80191711,48.86122361,58.80202045,50.52476274,56.59473507,46.42485824,51.18145202
